concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
ECO050;2017;BR-50/GO;Marginal;Decrescente;190,041;-17,493440;-47,821315;205,800;-17,616633;-47,779408
ECO050;2017;BR-50/GO;Principal;Crescente;205,801;-17,616526;-47,779773;213,400;-17,666586;-47,732396
ECO050;2017;BR-50/GO;Marginal;Decrescente;213,401;-17,666742;-47,732109;245,400;-17,929339;-47,787468
ECO050;2017;BR-50/GO;Principal;Crescente;245,401;-17,929152;-47,787633;314,200;-18,424508;-48,066987
ECO050;2017;BR-50/MG;Marginal;Decrescente;0,000;-18,424715;-48,065747;65,500;-18,857916;-48,253839
ECO050;2017;Contorno de Uberlândia/MG;Marginal;Decrescente;0,000;-18,859700;-48,256872;22,000;-18,938484;-48,219471
ECO050;2017;BR-50/MG;Marginal;Decrescente;77,300;-18,938442;-48,219407;164,300;-19,686442;-47,992137
ECO050;2017;BR-50/MG;Principal;Crescente;164,301;-19,686156;-47,992406;206,900;-19,982980;-47,788583
ECO050;2017;BR-50/GO;Principal;Crescente;95,700;-16,754305;-47,604420;129,500;-17,003409;-47,757140
ECO050;2017;BR-50/GO;Marginal;Decrescente;129,501;-17,003554;-47,757014;182,240;-17,427389;-47,796399
ECO050;2017;BR-50/GO;Principal;Crescente;182,241;-17,427211;-47,796528;190,040;-17,493266;-47,821431
ECO050;2017;BR-50/GO;Marginal;Decrescente;190,041;-17,493440;-47,821315;205,800;-17,616633;-47,779408
ECO050;2017;BR-50/GO;Principal;Crescente;205,801;-17,616526;-47,779773;213,400;-17,666586;-47,732396
ECO050;2017;BR-50/GO;Marginal;Decrescente;213,401;-17,666742;-47,732109;245,400;-17,929339;-47,787468
ECO050;2017;BR-50/GO;Principal;Crescente;245,401;-17,929152;-47,787633;275,500;-18,152818;-47,907548
ECO050;2017;BR-50/MG;Marginal;Decrescente;0,000;-18,424715;-48,065747;65,500;-18,857916;-48,253839
ECO050;2017;Contorno de Uberlândia/MG;Marginal;Decrescente;0,000;-18,859700;-48,256872;22,000;-18,938484;-48,219471
ECO050;2017;BR-50/MG;Marginal;Decrescente;77,300;-18,938442;-48,219407;164,300;-19,686442;-47,992137
ECO050;2017;BR-50/MG;Principal;Crescente;164,301;-19,686156;-47,992406;206,900;-19,982980;-47,788583
ECO101;2020;BR-101/BA;Marginal;Decrescente;939,200;-18,039722;-39,865950;940,400;-18,053217;-39,871690
ECO101;2020;BR-101/ES;Principal;Crescente;0,300;-18,183225;-39,922483;0,900;-18,185350;-39,922339
ECO101;2020;BR-101/ES;Principal;Crescente;0,780;-18,184519;-39,922361;0,800;-18,184292;-39,922347
ECO101;2020;BR-101/ES;Principal;Crescente;5,240;-18,213019;-39,943719;5,500;-18,214556;-39,944819
ECO101;2020;BR-101/ES;Marginal;Decrescente;40,500;-18,516278;-39,913231;42,300;-18,519206;-39,912889
ECO101;2020;BR-101/ES;Principal;Crescente;55,200;-18,645556;-39,874233;57,000;-18,648911;-39,873575
ECO101;2020;BR-101/ES;Marginal;Decrescente;64,710;-18,714400;-39,877239;65,710;-18,715036;-39,877194
ECO101;2020;BR-101/ES;Principal;Crescente;70,552;-18,748381;-39,862050;70,952;-18,748611;-39,861869
ECO101;2020;BR-101/ES;Principal;Crescente;77,177;-18,800639;-39,890914;78,287;-18,792321;-39,884733
ECO101;2020;BR-101/ES;Marginal;Decrescente;85,200;-18,863561;-39,938011;85,900;-18,865372;-39,939428
ECO101;2020;BR-101/ES;Principal;Crescente;123,800;-19,177403;-40,091408;124,100;-19,177628;-40,091433
ECO101;2020;BR-101/ES;Marginal;Decrescente;134,700;-19,278239;-40,087333;136,300;-19,286803;-40,086600
ECO101;2020;BR-101/ES;Principal;Crescente;137,740;-19,300361;-40,084672;137,800;-19,299956;-40,084606
ECO101;2020;BR-101/ES;Principal;Crescente;137,800;-19,300289;-40,084703;137,805;-19,300289;-40,084703
ECO101;2020;BR-101/ES;Principal;Crescente;142,900;-19,341175;-40,064275;143,150;-19,343150;-40,063550
ECO101;2020;BR-101/ES;Marginal;Decrescente;152,000;-19,422272;-40,077942;153,100;-19,412817;-40,066400
ECO101;2020;BR-101/ES;Principal;Crescente;169,400;-19,548500;-40,167144;169,757;-19,548314;-40,167172
ECO101;2020;BR-101/ES;Principal;Crescente;171,000;-19,562744;-40,177736;172,000;-19,562761;-40,177697
ECO101;2020;BR-101/ES;Principal;Crescente;177,315;-19,605756;-40,204989;178,265;-19,612153;-40,209847
ECO101;2020;BR-101/ES;Principal;Crescente;200,263;-19,729278;-40,358639;202,163;-19,734744;-40,361769
ECO101;2020;BR-101/ES;Marginal;Decrescente;210,450;-19,805378;-40,367606;210,800;-19,805964;-40,367572
ECO101;2020;BR-101/ES;Principal;Crescente;226,350;-19,906458;-40,407203;228,100;-19,916422;-40,405578
ECO101;2020;BR-101/ES;Principal;Crescente;228,915;-19,931183;-40,405672;229,265;-19,931417;-40,405839
ECO101;2020;BR-101/ES;Marginal;Decrescente;236,450;-20,016664;-40,403772;237,200;-20,017997;-40,403444
ECO101;2020;BR-101/ES;Principal;Crescente;238,100;-20,030883;-40,397311;239,200;-20,032383;-40,396181
ECO101;2020;BR-101/ES;Principal;Crescente;239,200;-20,032247;-40,396356;239,215;-20,032989;-40,396642
ECO101;2020;BR-101/ES;Principal;Crescente;242,713;-20,040156;-40,392383;243,709;-20,047369;-40,387408
ECO101;2020;BR-101/ES;Principal;Crescente;250,000;-20,093308;-40,341150;252,180;-20,093625;-40,340225
ECO101;2020;BR-101/ES;Principal;Crescente;255,180;-20,116397;-40,316375;255,630;-20,116733;-40,315500
ECO101;2020;BR-101/ES;Principal;Crescente;264,000;-20,183786;-40,267228;264,100;-20,184628;-40,266931
ECO101;2020;BR-101/ES;Principal;Crescente;266,200;-20,193319;-40,268472;266,300;-20,193447;-40,268711
ECO101;2020;BR-101/ES;Principal;Crescente;270,830;-20,233397;-40,275194;270,835;-20,233833;-40,275064
ECO101;2020;BR-101/ES;Principal;Crescente;296,200;-20,341822;-40,404903;296,205;-20,342969;-40,401797
ECO101;2020;BR-101/ES;Principal;Crescente;297,260;-20,347619;-40,411281;297,360;-20,348164;-40,411664
ECO101;2020;BR-101/ES;Principal;Crescente;303,950;-20,379644;-40,454000;305,000;-20,384181;-40,462625
ECO101;2020;BR-101/ES;Principal;Crescente;306,370;-20,394244;-40,460694;306,520;-20,395097;-40,459447
ECO101;2020;BR-101/ES;Principal;Crescente;319,410;-20,507028;-40,474778;319,550;-20,508325;-40,475069
ECO101;2020;BR-101/ES;Principal;Crescente;320,700;-20,519153;-40,478947;320,825;-20,519356;-40,478306
ECO101;2020;BR-101/ES;Principal;Crescente;335,900;-20,627950;-40,528208;335,905;-20,628328;-40,527139
ECO101;2020;BR-101/ES;Principal;Crescente;344,026;-20,656456;-40,580317;345,040;-20,660297;-40,588272
ECO101;2020;BR-101/ES;Principal;Crescente;346,000;-20,658586;-40,613486;346,005;-20,658689;-40,613431
ECO101;2020;BR-101/ES;Principal;Crescente;359,650;-20,701311;-40,716312;359,840;-20,702833;-40,717022
ECO101;2020;BR-101/ES;Principal;Crescente;364,120;-20,714314;-40,727372;364,392;-20,715753;-40,729469
ECO101;2020;BR-101/ES;Principal;Crescente;377,270;-20,793992;-40,810817;377,300;-20,793892;-40,810925
ECO101;2020;BR-101/ES;Principal;Crescente;392,870;-20,865600;-40,912233;393,005;-20,866056;-40,913622
ECO101;2020;BR-101/ES;Principal;Crescente;398,600;-20,877731;-40,964817;398,805;-20,880053;-40,968669
ECO101;2020;BR-101/ES;Principal;Crescente;398,810;-20,878714;-40,965819;399,450;-20,880053;-40,968669
ECO101;2020;BR-101/ES;Principal;Crescente;414,000;-20,924151;-41,078153;414,300;-20,927827;-41,079391
ECO101;2020;BR-101/ES;Principal;Crescente;451,000;-21,153264;-41,274753;452,537;-21,161686;-41,284644
ECO101;2020;BR-101/ES;Principal;Crescente;459,270;-21,192283;-41,296314;460,020;-21,197542;-41,301094
ECO101;2020;BR-101/BA;Marginal;Decrescente;939,494;-18,042508;-39,866789;940,791;-18,053217;-39,871690
ECO101;2020;BR-101/ES;Principal;Crescente;1,030;-18,183225;-39,922483;1,258;-18,185350;-39,922339
ECO101;2020;BR-101/ES;Principal;Crescente;1,168;-18,184519;-39,922361;1,144;-18,184292;-39,922347
ECO101;2020;BR-101/ES;Principal;Crescente;5,326;-18,213019;-39,943719;5,525;-18,214556;-39,944819
ECO101;2020;BR-101/ES;Marginal;Decrescente;42,180;-18,516278;-39,913231;42,507;-18,519206;-39,912889
ECO101;2020;BR-101/ES;Principal;Crescente;57,376;-18,645556;-39,874233;57,761;-18,648911;-39,873575
ECO101;2020;BR-101/ES;Marginal;Decrescente;66,297;-18,714400;-39,877239;66,356;-18,715036;-39,877194
ECO101;2020;BR-101/ES;Principal;Crescente;71,166;-18,748381;-39,862050;71,190;-18,748611;-39,861869
ECO101;2020;BR-101/ES;Principal;Crescente;77,917;-18,800639;-39,890914;76,777;-18,792321;-39,884733
ECO101;2020;BR-101/ES;Marginal;Decrescente;86,569;-18,863561;-39,938011;86,819;-18,865372;-39,939428
ECO101;2020;BR-101/ES;Principal;Crescente;125,025;-19,177403;-40,091408;125,050;-19,177628;-40,091433
ECO101;2020;BR-101/ES;Marginal;Decrescente;135,890;-19,278239;-40,087333;136,799;-19,286803;-40,086600
ECO101;2020;BR-101/ES;Principal;Crescente;138,249;-19,300361;-40,084672;138,209;-19,299956;-40,084606
ECO101;2020;BR-101/ES;Principal;Crescente;138,240;-19,300289;-40,084703;138,240;-19,300289;-40,084703
ECO101;2020;BR-101/ES;Principal;Crescente;143,087;-19,341175;-40,064275;143,306;-19,343150;-40,063550
ECO101;2020;BR-101/ES;Marginal;Decrescente;152,833;-19,422272;-40,077942;151,129;-19,412817;-40,066400
ECO101;2020;BR-101/ES;Principal;Crescente;169,671;-19,548500;-40,167144;169,653;-19,548314;-40,167172
ECO101;2020;BR-101/ES;Principal;Crescente;171,588;-19,562744;-40,177736;171,589;-19,562761;-40,177697
ECO101;2020;BR-101/ES;Principal;Crescente;177,144;-19,605756;-40,204989;178,013;-19,612153;-40,209847
ECO101;2020;BR-101/ES;Principal;Crescente;200,430;-19,729278;-40,358639;201,113;-19,734744;-40,361769
ECO101;2020;BR-101/ES;Marginal;Decrescente;210,743;-19,805378;-40,367606;210,807;-19,805964;-40,367572
ECO101;2020;BR-101/ES;Principal;Crescente;226,503;-19,906458;-40,407203;227,610;-19,916422;-40,405578
ECO101;2020;BR-101/ES;Principal;Crescente;229,288;-19,931183;-40,405672;229,306;-19,931417;-40,405839
ECO101;2020;BR-101/ES;Marginal;Decrescente;239,792;-20,016664;-40,403772;239,941;-20,017997;-40,403444
ECO101;2020;BR-101/ES;Principal;Crescente;241,545;-20,030883;-40,397311;241,756;-20,032383;-40,396181
ECO101;2020;BR-101/ES;Principal;Crescente;241,731;-20,032247;-40,396356;241,782;-20,032989;-40,396642
ECO101;2020;BR-101/ES;Principal;Crescente;242,705;-20,040156;-40,392383;243,705;-20,047369;-40,387408
ECO101;2020;BR-101/ES;Principal;Crescente;251,421;-20,093308;-40,341150;251,488;-20,093625;-40,340225
ECO101;2020;BR-101/ES;Principal;Crescente;255,190;-20,116397;-40,316375;255,290;-20,116733;-40,315500
ECO101;2020;BR-101/ES;Principal;Crescente;265,284;-20,183786;-40,267228;265,353;-20,184628;-40,266931
ECO101;2020;BR-101/ES;Principal;Crescente;266,329;-20,193319;-40,268472;266,344;-20,193447;-40,268711
ECO101;2020;BR-101/ES;Principal;Crescente;270,846;-20,233397;-40,275194;270,839;-20,233833;-40,275064
ECO101;2020;BR-101/ES;Principal;Crescente;296,190;-20,341822;-40,404903;296,324;-20,342969;-40,401797
ECO101;2020;BR-101/ES;Principal;Crescente;297,284;-20,347619;-40,411281;297,352;-20,348164;-40,411664
ECO101;2020;BR-101/ES;Principal;Crescente;304,090;-20,379644;-40,454000;305,123;-20,384181;-40,462625
ECO101;2020;BR-101/ES;Principal;Crescente;306,328;-20,394244;-40,460694;306,483;-20,395097;-40,459447
ECO101;2020;BR-101/ES;Principal;Crescente;319,201;-20,507028;-40,474778;319,341;-20,508325;-40,475069
ECO101;2020;BR-101/ES;Principal;Crescente;320,586;-20,519153;-40,478947;320,621;-20,519356;-40,478306
ECO101;2020;BR-101/ES;Principal;Crescente;334,617;-20,627950;-40,528208;334,698;-20,628328;-40,527139
ECO101;2020;BR-101/ES;Principal;Crescente;341,344;-20,656456;-40,580317;342,296;-20,660297;-40,588272
ECO101;2020;BR-101/ES;Principal;Crescente;345,202;-20,658586;-40,613486;345,195;-20,658689;-40,613431
ECO101;2020;BR-101/ES;Principal;Crescente;359,398;-20,701311;-40,716312;359,576;-20,702833;-40,717022
ECO101;2020;BR-101/ES;Principal;Crescente;361,408;-20,714314;-40,727372;361,680;-20,715753;-40,729469
ECO101;2020;BR-101/ES;Principal;Crescente;376,974;-20,793992;-40,810817;376,982;-20,793892;-40,810925
ECO101;2020;BR-101/ES;Principal;Crescente;392,606;-20,865600;-40,912233;392,750;-20,866056;-40,913622
ECO101;2020;BR-101/ES;Principal;Crescente;398,759;-20,877731;-40,964817;399,238;-20,880053;-40,968669
ECO101;2020;BR-101/ES;Principal;Crescente;398,904;-20,878714;-40,965819;399,238;-20,880053;-40,968669
ECO101;2020;BR-101/ES;Principal;Crescente;414,082;-20,924151;-41,078153;414,498;-20,927827;-41,079391
ECO101;2020;BR-101/ES;Principal;Crescente;451,065;-21,153264;-41,274753;451,484;-21,161686;-41,284644
ECO101;2020;BR-101/ES;Principal;Crescente;456,709;-21,192283;-41,296314;457,451;-21,197542;-41,301094
ECOPONTE;2017;BR-101/RJ;Principal;Crescente;322,067;-22,878420;-43,114530;333,623;-22,884840;-43,216940
ECORIOMINAS;2021;BR-116/RJ;Principal;Crescente;169,100;-22,818000;-43,322000;214,700;-22,713000;-43,734025
ECORIOMINAS;2021;BR-116/RJ;Marginal;Decrescente;147,000;-22,669000;-43,270000;93,000;-22,462000;-42,986000
ECOSUL;1996;BR-392/RS;Principal;Crescente;0,000;-31,875700;-52,321890;67,780;-31,787003;-52,351956
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;525,920;-31,745410;-52,403740;510,090;-31,626531;-52,319782
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;510,091;-31,626530;-52,319780;526,440;-31,744010;-52,402390
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;68,400;-31,747107;-52,402943;0,501;-32,044859;-52,080328
ECOSUL;1996;BR-392/RS;Principal;Crescente;0,380;-32,044930;-52,080260;57,760;-31,803885;-52,328798
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;0,000;-31,875700;-52,321890;2,000;-32,053425;-52,086413
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;2,000;-32,053425;-52,086413;2,200;-32,055167;-52,086977
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;2,200;-32,055167;-52,086977;2,400;-32,056939;-52,087630
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;2,400;-32,056939;-52,087630;2,600;-32,058693;-52,088230
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;2,600;-32,058693;-52,088230;2,800;-32,060463;-52,088806
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;2,800;-32,060463;-52,088806;3,000;-32,062163;-52,089516
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;3,000;-32,062163;-52,089516;3,200;-32,063751;-52,090618
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;3,200;-32,063751;-52,090618;3,400;-32,065271;-52,091911
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;3,400;-32,065271;-52,091911;3,600;-32,066705;-52,093120
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;3,600;-32,066705;-52,093120;3,800;-32,068209;-52,094351
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;3,800;-32,068209;-52,094351;4,000;-32,069553;-52,095535
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;4,000;-32,069553;-52,095535;4,200;-32,070994;-52,096706
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;4,200;-32,070994;-52,096706;4,400;-32,072497;-52,097992
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;4,400;-32,072497;-52,097992;4,600;-32,073946;-52,099249
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;4,600;-32,073946;-52,099249;4,800;-32,075453;-52,100487
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;4,800;-32,075453;-52,100487;5,000;-32,076852;-52,101710
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;5,000;-32,076852;-52,101710;5,200;-32,078367;-52,102925
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;5,200;-32,078367;-52,102925;5,400;-32,079878;-52,104066
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;5,400;-32,079878;-52,104066;5,600;-32,081614;-52,104732
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;5,600;-32,081614;-52,104732;5,800;-32,083399;-52,105376
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;5,800;-32,083399;-52,105376;6,000;-32,084990;-52,105938
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,000;-32,084990;-52,105938;6,200;-32,086788;-52,106575
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,200;-32,086788;-52,106575;6,400;-32,088505;-52,107245
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,400;-32,088505;-52,107245;6,600;-32,090236;-52,107725
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,600;-32,090236;-52,107725;6,800;-32,091995;-52,108396
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,800;-32,091995;-52,108396;7,000;-32,093789;-52,108917
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,000;-32,093789;-52,108917;7,200;-32,095598;-52,109285
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,200;-32,095598;-52,109285;7,400;-32,097399;-52,109634
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,400;-32,097399;-52,109634;7,600;-32,099189;-52,110026
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,600;-32,099189;-52,110026;7,800;-32,101011;-52,110402
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,800;-32,101011;-52,110402;8,000;-32,102500;-52,110719
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,000;-32,102500;-52,110719;8,200;-32,104296;-52,111055
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,200;-32,104296;-52,111055;8,400;-32,106092;-52,111112
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,400;-32,106092;-52,111112;8,600;-32,107910;-52,111135
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,600;-32,107910;-52,111135;8,800;-32,109731;-52,111151
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,800;-32,109731;-52,111151;9,000;-32,111196;-52,112718
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,000;-32,111196;-52,112718;9,200;-32,112195;-52,114409
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,200;-32,112195;-52,114409;9,400;-32,113260;-52,116190
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,400;-32,113260;-52,116190;9,600;-32,114414;-52,118194
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,600;-32,114414;-52,118194;9,800;-32,115424;-52,119895
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,800;-32,115424;-52,119895;10,000;-32,116326;-52,121414
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,000;-32,116326;-52,121414;10,200;-32,117356;-52,123154
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,200;-32,117356;-52,123154;10,400;-32,118385;-52,124898
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,400;-32,118385;-52,124898;10,600;-32,119409;-52,126649
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,600;-32,119409;-52,126649;10,800;-32,120435;-52,128366
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,800;-32,120435;-52,128366;11,000;-32,121472;-52,130098
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,000;-32,121472;-52,130098;11,200;-32,122519;-52,131877
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,200;-32,122519;-52,131877;11,400;-32,123593;-52,133677
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,400;-32,123593;-52,133677;11,600;-32,124615;-52,135432
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,600;-32,124615;-52,135432;11,800;-32,125580;-52,137446
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,800;-32,125580;-52,137446;12,000;-32,126116;-52,139165
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,000;-32,126116;-52,139165;12,200;-32,126335;-52,141321
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,200;-32,126335;-52,141321;12,400;-32,126482;-52,143708
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,400;-32,126482;-52,143708;12,600;-32,126573;-52,145639
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,600;-32,126573;-52,145639;12,800;-32,126570;-52,145931
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,800;-32,126570;-52,145931;13,000;-32,126129;-52,149745
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,000;-32,126129;-52,149745;13,200;-32,125398;-52,151299
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,200;-32,125398;-52,151299;13,400;-32,124953;-52,151764
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,400;-32,124953;-52,151764;13,600;-32,123276;-52,153195
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,600;-32,123276;-52,153195;13,800;-32,121085;-52,154275
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,800;-32,121085;-52,154275;14,000;-32,118812;-52,155394
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,000;-32,118812;-52,155394;14,200;-32,117344;-52,156110
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,200;-32,117344;-52,156110;14,400;-32,115267;-52,157133
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,400;-32,115267;-52,157133;14,600;-32,113577;-52,157977
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,600;-32,113577;-52,157977;14,800;-32,111827;-52,158814
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,800;-32,111827;-52,158814;15,000;-32,110465;-52,159483
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,000;-32,110465;-52,159483;15,200;-32,108739;-52,160360
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,200;-32,108739;-52,160360;15,400;-32,107043;-52,161164
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,400;-32,107043;-52,161164;15,600;-32,105285;-52,162035
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,600;-32,105285;-52,162035;15,800;-32,103643;-52,162848
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,800;-32,103643;-52,162848;16,000;-32,102257;-52,163543
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,000;-32,102257;-52,163543;16,200;-32,100544;-52,164379
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,200;-32,100544;-52,164379;16,400;-32,098801;-52,165241
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,400;-32,098801;-52,165241;16,600;-32,097085;-52,166057
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,600;-32,097085;-52,166057;16,800;-32,095364;-52,166870
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,800;-32,095364;-52,166870;17,000;-32,093941;-52,167804
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,000;-32,093941;-52,167804;17,200;-32,092679;-52,169188
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,200;-32,092679;-52,169188;17,400;-32,091779;-52,170999
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,400;-32,091779;-52,170999;17,600;-32,091154;-52,173209
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,600;-32,091154;-52,173209;17,800;-32,090653;-52,175303
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,800;-32,090653;-52,175303;18,000;-32,090281;-52,176798
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,000;-32,090281;-52,176798;18,200;-32,089803;-52,179058
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,200;-32,089803;-52,179058;18,400;-32,089326;-52,181184
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,400;-32,089326;-52,181184;18,600;-32,088862;-52,183327
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,600;-32,088862;-52,183327;18,800;-32,088509;-52,185479
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,800;-32,088509;-52,185479;19,000;-32,088068;-52,187227
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,000;-32,088068;-52,187227;19,200;-32,087573;-52,189300
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,200;-32,087573;-52,189300;19,400;-32,087097;-52,191462
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,400;-32,087097;-52,191462;19,600;-32,086627;-52,193569
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,600;-32,086627;-52,193569;19,800;-32,086164;-52,195716
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,800;-32,086164;-52,195716;20,000;-32,085867;-52,197461
